"","STE","Postcode","Bedrooms","Income","X2016_4"
"7427","NSW","Guyra","2",10000,0
"7428","NSW","Gwydir","2",10000,0
"7429","NSW","Harden","2",10000,0
"7430","NSW","Hastings","2",10000,0
"7431","NSW","Hay","2",10000,0
"7432","NSW","Inverell","2",10000,26.83363148
"7433","NSW","Jerilderie","2",10000,0
"7434","NSW","Junee","2",10000,0
"7435","NSW","Kempsey","2",10000,23.07692308
"7436","NSW","Kiama","2",10000,13.73626374
"7437","NSW","Kyogle","2",10000,0
"7438","NSW","Lachlan","2",10000,0
"7439","NSW","Leeton","2",10000,32.05128205
"7440","NSW","Lismore","2",10000,21.52698048
"7441","NSW","Lithgow","2",10000,22.18934911
"7442","NSW","Lithgow City","2",10000,0
"7443","NSW","Liverpool Plains","2",10000,30.36437247
"7444","NSW","Lockhart","2",10000,0
"7445","NSW","Mid-Western Regional","2",10000,0
"7446","NSW","MidWestern Regional","2",10000,23.07692308
"7447","NSW","Moree Plains","2",10000,30.36437247
"7448","NSW","Murray","2",10000,25.08361204
"7449","NSW","Murrumbidgee","2",10000,0
"7450","NSW","Muswellbrook","2",10000,32.05128205
"7451","NSW","Nambucca","2",10000,23.07692308
"7452","NSW","Narrabri","2",10000,28.84615385
"7453","NSW","Narrandera","2",10000,0
"7454","NSW","Narromine","2",10000,0
"7455","NSW","Oberon","2",10000,0
"7456","NSW","Orange","2",10000,23.07692308
"7457","NSW","Palerang","2",10000,17.75147929
"7458","NSW","Parkes","2",10000,34.34065934
"7459","NSW","Port Macquarie-Hastings","2",10000,0
"7460","NSW","Port MacquarieHastings","2",10000,18.61042184
"7461","NSW","Queanbeyan","2",10000,19.23076923
"7462","NSW","Richmond Valley","2",10000,24.54991817
"7463","NSW","Shoalhaven","2",10000,20.24291498
"7464","NSW","Singleton","2",10000,26.22377622
"7465","NSW","Snowy River","2",10000,22.62443439
"7466","NSW","Tamworth Regional","2",10000,23.07692308
"7467","NSW","Temora","2",10000,0
"7468","NSW","Tenterfield","2",10000,32.41140882
"7469","NSW","Tumbarumba","2",10000,0
"7470","NSW","Tumut","2",10000,0
"7471","NSW","Tumut Shire","2",10000,28.84615385
"7472","NSW","Tweed","2",10000,16.48351648
"7473","NSW","Unincorporated","2",10000,0
"7474","NSW","Upper Hunter Shire","2",10000,27.47252747
"7475","NSW","Upper Lachlan","2",10000,0
"7476","NSW","Uralla","2",10000,0
"7477","NSW","Urana","2",10000,0
"7478","NSW","Wagga Wagga","2",10000,23.07692308
"7479","NSW","Wakool","2",10000,0
"7480","NSW","Walcha","2",10000,0
"7481","NSW","Walgett","2",10000,0
"7482","NSW","Warren","2",10000,0
"7483","NSW","Warrumbungle Shire","2",10000,0
"7484","NSW","Weddin","2",10000,0
"7485","NSW","Wellington","2",10000,33.93665158
"7486","NSW","Wentworth","2",10000,32.05128205
"7487","NSW","Wingecarribee","2",10000,15.59251559
"7488","NSW","Yass Valley","2",10000,18.61042184
"7489","NSW","Young","2",10000,26.22377622
"7820","NSW","Albury","3",10000,19.8938992
"7821","NSW","Armidale Dumaresq","3",10000,17.48251748
"7822","NSW","Ballina","3",10000,12.67962806
"7823","NSW","Balranald","3",10000,0
"7824","NSW","Bathurst Regional","3",10000,17.48251748
"7825","NSW","Bega Valley","3",10000,16.96832579
"7826","NSW","Bellingen","3",10000,16.25135428
"7827","NSW","Berrigan","3",10000,26.22377622
"7828","NSW","Bland","3",10000,24.03846154
"7829","NSW","Blayney","3",10000,21.36752137
"7830","NSW","Bogan","3",10000,0
"7831","NSW","Bombala","3",10000,0
"7832","NSW","Boorowa","3",10000,0
"7833","NSW","Bourke","3",10000,0
"7834","NSW","Brewarrina","3",10000,0
"7835","NSW","Broken Hill","3",10000,24.03846154
"7836","NSW","Byron","3",10000,9.488866397
"7837","NSW","Cabonne","3",10000,21.36752137
"7838","NSW","Carrathool","3",10000,0
"7839","NSW","Central Darling","3",10000,0
"7840","NSW","Cessnock","3",10000,18.31501832
"7841","NSW","Clarence Valley","3",10000,17.48251748
"7842","NSW","Cobar","3",10000,27.47252747
"7843","NSW","Coffs Harbour","3",10000,14.42307692
"7844","NSW","Conargo","3",10000,0
"7845","NSW","Coolamon","3",10000,0
"7846","NSW","Cooma-Monaro","3",10000,0
"7847","NSW","CoomaMonaro","3",10000,22.18934911
"7848","NSW","Coonamble","3",10000,26.22377622
"7849","NSW","Cootamundra","3",10000,21.93623867
"7850","NSW","Corowa Shire","3",10000,23.54788069
"7851","NSW","Cowra","3",10000,24.54991817
"7852","NSW","Deniliquin","3",10000,22.18934911
"7853","NSW","Dubbo","3",10000,18.02884615
"7854","NSW","Dungog","3",10000,17.48251748
"7855","NSW","Eurobodalla","3",10000,16.96832579
"7856","NSW","Forbes","3",10000,22.18934911
"7857","NSW","Gilgandra","3",10000,27.47252747
"7858","NSW","Glen Innes Severn","3",10000,21.77068215
"7859","NSW","Gloucester","3",10000,19.8938992
"7860","NSW","Goulburn Mulwaree","3",10000,17.48251748
"7861","NSW","Great Lakes","3",10000,16.02564103
"7862","NSW","Greater Hume Shire","3",10000,26.22377622
"7863","NSW","Greater Taree","3",10000,17.48251748
"7864","NSW","Griffith","3",10000,20.6043956
"7865","NSW","Gundagai","3",10000,0
"7866","NSW","Gunnedah","3",10000,18.31501832
"7867","NSW","Guyra","3",10000,20.6043956
"7868","NSW","Gwydir","3",10000,0
"7869","NSW","Harden","3",10000,0
"7870","NSW","Hastings","3",10000,0
"7871","NSW","Hay","3",10000,26.22377622
"7872","NSW","Inverell","3",10000,20.97902098
"7873","NSW","Jerilderie","3",10000,0
"7874","NSW","Junee","3",10000,22.18934911
"7875","NSW","Kempsey","3",10000,18.61042184
"7876","NSW","Kiama","3",10000,12.01923077
"7877","NSW","Kyogle","3",10000,22.62443439
"7878","NSW","Lachlan","3",10000,26.83363148
"7879","NSW","Leeton","3",10000,22.18934911
"7880","NSW","Lismore","3",10000,16.48351648
"7881","NSW","Lithgow","3",10000,19.55671447
"7882","NSW","Lithgow City","3",10000,0
"7883","NSW","Liverpool Plains","3",10000,22.18934911
"7884","NSW","Lockhart","3",10000,0
"7885","NSW","Mid-Western Regional","3",10000,0
"7886","NSW","MidWestern Regional","3",10000,18.02884615
"7887","NSW","Moree Plains","3",10000,21.77068215
"7888","NSW","Murray","3",10000,17.48251748
"7889","NSW","Murrumbidgee","3",10000,0
"7890","NSW","Muswellbrook","3",10000,23.07692308
"7891","NSW","Nambucca","3",10000,17.48251748
"7892","NSW","Narrabri","3",10000,18.02884615
"7893","NSW","Narrandera","3",10000,0
"7894","NSW","Narromine","3",10000,23.07692308
"7895","NSW","Oberon","3",10000,20.6043956
"7896","NSW","Orange","3",10000,18.02884615
"7897","NSW","Palerang","3",10000,14.79289941
"7898","NSW","Parkes","3",10000,23.07692308
"7899","NSW","Port Macquarie-Hastings","3",10000,0
"7900","NSW","Port MacquarieHastings","3",10000,14.42307692
"7901","NSW","Queanbeyan","3",10000,12.82051282
"7902","NSW","Richmond Valley","3",10000,19.23076923
"7903","NSW","Shoalhaven","3",10000,16.48351648
"7904","NSW","Singleton","3",10000,17.48251748
"7905","NSW","Snowy River","3",10000,16.48351648
"7906","NSW","Tamworth Regional","3",10000,18.31501832
"7907","NSW","Temora","3",10000,24.03846154
"7908","NSW","Tenterfield","3",10000,26.22377622
"7909","NSW","Tumbarumba","3",10000,0
"7910","NSW","Tumut","3",10000,0
"7911","NSW","Tumut Shire","3",10000,23.07692308
"7912","NSW","Tweed","3",10000,13.26259947
"7913","NSW","Unincorporated","3",10000,0
"7914","NSW","Upper Hunter Shire","3",10000,21.77068215
"7915","NSW","Upper Lachlan","3",10000,0
"7916","NSW","Uralla","3",10000,20.24291498
"7917","NSW","Urana","3",10000,0
"7918","NSW","Wagga Wagga","3",10000,18.02884615
"7919","NSW","Wakool","3",10000,0
"7920","NSW","Walcha","3",10000,0
"7921","NSW","Walgett","3",10000,0
"7922","NSW","Warren","3",10000,0
"7923","NSW","Warrumbungle Shire","3",10000,25.08361204
"7924","NSW","Weddin","3",10000,0
"7925","NSW","Wellington","3",10000,24.54991817
"7926","NSW","Wentworth","3",10000,24.54991817
"7927","NSW","Wingecarribee","3",10000,12.82051282
"7928","NSW","Yass Valley","3",10000,16.96832579
"7929","NSW","Young","3",10000,20.97902098
"8260","NSW","Albury","4",10000,15.59251559
"8261","NSW","Armidale Dumaresq","4",10000,13.73626374
"8262","NSW","Ballina","4",10000,9.946949602
"8263","NSW","Balranald","4",10000,0
"8264","NSW","Bathurst Regional","4",10000,14.42307692
"8265","NSW","Bega Valley","4",10000,16.02564103
"8266","NSW","Bellingen","4",10000,13.73626374
"8267","NSW","Berrigan","4",10000,0
"8268","NSW","Bland","4",10000,0
"8269","NSW","Blayney","4",10000,16.72240803
"8270","NSW","Bogan","4",10000,0
"8271","NSW","Bombala","4",10000,0
"8272","NSW","Boorowa","4",10000,0
"8273","NSW","Bourke","4",10000,0
"8274","NSW","Brewarrina","4",10000,0
"8275","NSW","Broken Hill","4",10000,17.5891182
"8276","NSW","Byron","4",10000,7.692307692
"8277","NSW","Cabonne","4",10000,0
"8278","NSW","Carrathool","4",10000,0
"8279","NSW","Central Darling","4",10000,0
"8280","NSW","Cessnock","4",10000,14.79289941
"8281","NSW","Clarence Valley","4",10000,14.42307692
"8282","NSW","Cobar","4",10000,20.03205128
"8283","NSW","Coffs Harbour","4",10000,12.01923077
"8284","NSW","Conargo","4",10000,0
"8285","NSW","Coolamon","4",10000,0
"8286","NSW","Cooma-Monaro","4",10000,0
"8287","NSW","CoomaMonaro","4",10000,0
"8288","NSW","Coonamble","4",10000,0
"8289","NSW","Cootamundra","4",10000,0
"8290","NSW","Corowa Shire","4",10000,19.6902074
"8291","NSW","Cowra","4",10000,0
"8292","NSW","Deniliquin","4",10000,0
"8293","NSW","Dubbo","4",10000,15.18218623
"8294","NSW","Dungog","4",10000,0
"8295","NSW","Eurobodalla","4",10000,14.42307692
"8296","NSW","Forbes","4",10000,0
"8297","NSW","Gilgandra","4",10000,0
"8298","NSW","Glen Innes Severn","4",10000,20.24291498
"8299","NSW","Gloucester","4",10000,18.02884615
"8300","NSW","Goulburn Mulwaree","4",10000,14.07129456
"8301","NSW","Great Lakes","4",10000,14.3157091
"8302","NSW","Greater Hume Shire","4",10000,0
"8303","NSW","Greater Taree","4",10000,14.42307692
"8304","NSW","Griffith","4",10000,15.18218623
"8305","NSW","Gundagai","4",10000,0
"8306","NSW","Gunnedah","4",10000,14.79289941
"8307","NSW","Guyra","4",10000,0
"8308","NSW","Gwydir","4",10000,0
"8309","NSW","Harden","4",10000,0
"8310","NSW","Hastings","4",10000,0
"8311","NSW","Hay","4",10000,0
"8312","NSW","Inverell","4",10000,18.73126873
"8313","NSW","Jerilderie","4",10000,0
"8314","NSW","Junee","4",10000,0
"8315","NSW","Kempsey","4",10000,15.06326572
"8316","NSW","Kiama","4",10000,9.615384615
"8317","NSW","Kyogle","4",10000,0
"8318","NSW","Lachlan","4",10000,0
"8319","NSW","Leeton","4",10000,0
"8320","NSW","Lismore","4",10000,13.90176089
"8321","NSW","Lithgow","4",10000,0
"8322","NSW","Lithgow City","4",10000,0
"8323","NSW","Liverpool Plains","4",10000,0
"8324","NSW","Lockhart","4",10000,0
"8325","NSW","Mid-Western Regional","4",10000,0
"8326","NSW","MidWestern Regional","4",10000,14.42307692
"8327","NSW","Moree Plains","4",10000,16.02564103
"8328","NSW","Murray","4",10000,13.90176089
"8329","NSW","Murrumbidgee","4",10000,0
"8330","NSW","Muswellbrook","4",10000,19.23076923
"8331","NSW","Nambucca","4",10000,14.79289941
"8332","NSW","Narrabri","4",10000,16.48351648
"8333","NSW","Narrandera","4",10000,0
"8334","NSW","Narromine","4",10000,0
"8335","NSW","Oberon","4",10000,0
"8336","NSW","Orange","4",10000,14.42307692
"8337","NSW","Palerang","4",10000,10.3021978
"8338","NSW","Parkes","4",10000,18.61042184
"8339","NSW","Port Macquarie-Hastings","4",10000,0
"8340","NSW","Port MacquarieHastings","4",10000,11.89532117
"8341","NSW","Queanbeyan","4",10000,10.12145749
"8342","NSW","Richmond Valley","4",10000,16.81991478
"8343","NSW","Shoalhaven","4",10000,13.11188811
"8344","NSW","Singleton","4",10000,14.42307692
"8345","NSW","Snowy River","4",10000,12.82051282
"8346","NSW","Tamworth Regional","4",10000,14.98501499
"8347","NSW","Temora","4",10000,0
"8348","NSW","Tenterfield","4",10000,0
"8349","NSW","Tumbarumba","4",10000,0
"8350","NSW","Tumut","4",10000,0
"8351","NSW","Tumut Shire","4",10000,19.55671447
"8352","NSW","Tweed","4",10000,10.12145749
"8353","NSW","Unincorporated","4",10000,0
"8354","NSW","Upper Hunter Shire","4",10000,18.02884615
"8355","NSW","Upper Lachlan","4",10000,0
"8356","NSW","Uralla","4",10000,17.22158439
"8357","NSW","Urana","4",10000,0
"8358","NSW","Wagga Wagga","4",10000,14.07129456
"8359","NSW","Wakool","4",10000,0
"8360","NSW","Walcha","4",10000,0
"8361","NSW","Walgett","4",10000,0
"8362","NSW","Warren","4",10000,0
"8363","NSW","Warrumbungle Shire","4",10000,0
"8364","NSW","Weddin","4",10000,0
"8365","NSW","Wellington","4",10000,0
"8366","NSW","Wentworth","4",10000,0
"8367","NSW","Wingecarribee","4",10000,9.305210918
"8368","NSW","Yass Valley","4",10000,0
"8369","NSW","Young","4",10000,17.86139557
"12163","NSW","Albury","1",15000,50.90497738
"12164","NSW","Armidale Dumaresq","1",15000,54.08653846
"12165","NSW","Ballina","1",15000,32.65602322
"12166","NSW","Balranald","1",15000,0
"12167","NSW","Bathurst Regional","1",15000,45.5465587
"12168","NSW","Bega Valley","1",15000,45.5465587
"12169","NSW","Bellingen","1",15000,0
"12170","NSW","Berrigan","1",15000,0
"12171","NSW","Bland","1",15000,0
"12172","NSW","Blayney","1",15000,0
"12173","NSW","Bogan","1",15000,0
"12174","NSW","Bombala","1",15000,0
"12175","NSW","Boorowa","1",15000,0
"12176","NSW","Bourke","1",15000,0
"12177","NSW","Brewarrina","1",15000,0
"12178","NSW","Broken Hill","1",15000,50.90497738
"12179","NSW","Byron","1",15000,24.72527473
"12180","NSW","Cabonne","1",15000,0
"12181","NSW","Carrathool","1",15000,0
"12182","NSW","Central Darling","1",15000,0
"12183","NSW","Cessnock","1",15000,43.70629371
"12184","NSW","Clarence Valley","1",15000,43.26923077
"12185","NSW","Cobar","1",15000,0
"12186","NSW","Coffs Harbour","1",15000,33.93665158
"12187","NSW","Conargo","1",15000,0
"12188","NSW","Coolamon","1",15000,0
"12189","NSW","Cooma-Monaro","1",15000,0
"12190","NSW","CoomaMonaro","1",15000,0
"12191","NSW","Coonamble","1",15000,0
"12192","NSW","Cootamundra","1",15000,0
"12193","NSW","Corowa Shire","1",15000,0
"12194","NSW","Cowra","1",15000,0
"12195","NSW","Deniliquin","1",15000,69.23076923
"12196","NSW","Dubbo","1",15000,39.33566434
"12197","NSW","Dungog","1",15000,0
"12198","NSW","Eurobodalla","1",15000,43.70629371
"12199","NSW","Forbes","1",15000,0
"12200","NSW","Gilgandra","1",15000,0
"12201","NSW","Glen Innes Severn","1",15000,69.23076923
"12202","NSW","Gloucester","1",15000,0
"12203","NSW","Goulburn Mulwaree","1",15000,45.5465587
"12204","NSW","Great Lakes","1",15000,41.20879121
"12205","NSW","Greater Hume Shire","1",15000,0
"12206","NSW","Greater Taree","1",15000,41.20879121
"12207","NSW","Griffith","1",15000,53.0910807
"12208","NSW","Gundagai","1",15000,0
"12209","NSW","Gunnedah","1",15000,0
"12210","NSW","Guyra","1",15000,0
"12211","NSW","Gwydir","1",15000,0
"12212","NSW","Harden","1",15000,0
"12213","NSW","Hastings","1",15000,0
"12214","NSW","Hay","1",15000,0
"12215","NSW","Inverell","1",15000,0
"12216","NSW","Jerilderie","1",15000,0
"12217","NSW","Junee","1",15000,0
"12218","NSW","Kempsey","1",15000,0
"12219","NSW","Kiama","1",15000,0
"12220","NSW","Kyogle","1",15000,0
"12221","NSW","Lachlan","1",15000,0
"12222","NSW","Leeton","1",15000,0
"12223","NSW","Lismore","1",15000,43.26923077
"12224","NSW","Lithgow","1",15000,45.5465587
"12225","NSW","Lithgow City","1",15000,0
"12226","NSW","Liverpool Plains","1",15000,0
"12227","NSW","Lockhart","1",15000,0
"12228","NSW","Mid-Western Regional","1",15000,0
"12229","NSW","MidWestern Regional","1",15000,45.5465587
"12230","NSW","Moree Plains","1",15000,61.81318681
"12231","NSW","Murray","1",15000,0
"12232","NSW","Murrumbidgee","1",15000,0
"12233","NSW","Muswellbrook","1",15000,0
"12234","NSW","Nambucca","1",15000,0
"12235","NSW","Narrabri","1",15000,54.08653846
"12236","NSW","Narrandera","1",15000,0
"12237","NSW","Narromine","1",15000,0
"12238","NSW","Oberon","1",15000,0
"12239","NSW","Orange","1",15000,41.20879121
"12240","NSW","Palerang","1",15000,0
"12241","NSW","Parkes","1",15000,0
"12242","NSW","Port Macquarie-Hastings","1",15000,0
"12243","NSW","Port MacquarieHastings","1",15000,39.33566434
"12244","NSW","Queanbeyan","1",15000,39.69654199
"12245","NSW","Richmond Valley","1",15000,49.45054945
"12246","NSW","Shoalhaven","1",15000,43.26923077
"12247","NSW","Singleton","1",15000,0
"12248","NSW","Snowy River","1",15000,43.26923077
"12249","NSW","Tamworth Regional","1",15000,45.5465587
"12250","NSW","Temora","1",15000,0
"12251","NSW","Tenterfield","1",15000,0
"12252","NSW","Tumbarumba","1",15000,0
"12253","NSW","Tumut","1",15000,0
"12254","NSW","Tumut Shire","1",15000,0
"12255","NSW","Tweed","1",15000,33.28402367
"12256","NSW","Unincorporated","1",15000,0
"12257","NSW","Upper Hunter Shire","1",15000,0
"12258","NSW","Upper Lachlan","1",15000,0
"12259","NSW","Uralla","1",15000,0
"12260","NSW","Urana","1",15000,0
"12261","NSW","Wagga Wagga","1",15000,50.90497738
"12262","NSW","Wakool","1",15000,0
"12263","NSW","Walcha","1",15000,0
"12264","NSW","Walgett","1",15000,0
"12265","NSW","Warren","1",15000,0
"12266","NSW","Warrumbungle Shire","1",15000,0
"12267","NSW","Weddin","1",15000,0
"12268","NSW","Wellington","1",15000,0
"12269","NSW","Wentworth","1",15000,0
"12270","NSW","Wingecarribee","1",15000,27.91563275
"12271","NSW","Yass Valley","1",15000,0
"12272","NSW","Young","1",15000,0
"12603","NSW","Albury","2",15000,39.33566434
"12604","NSW","Armidale Dumaresq","2",15000,36.82487725
"12605","NSW","Ballina","2",15000,25.45248869
"12606","NSW","Balranald","2",15000,0
"12607","NSW","Bathurst Regional","2",15000,34.61538462
"12608","NSW","Bega Valley","2",15000,33.28402367
"12609","NSW","Bellingen","2",15000,30.36437247
"12610","NSW","Berrigan","2",15000,46.77754678
"12611","NSW","Bland","2",15000,0
"12612","NSW","Blayney","2",15000,46.77754678
"12613","NSW","Bogan","2",15000,0
"12614","NSW","Bombala","2",15000,0
"12615","NSW","Boorowa","2",15000,0
"12616","NSW","Bourke","2",15000,0
"12617","NSW","Brewarrina","2",15000,0
"12618","NSW","Broken Hill","2",15000,43.26923077
"12619","NSW","Byron","2",15000,19.23076923
"12620","NSW","Cabonne","2",15000,0
"12621","NSW","Carrathool","2",15000,0
"12622","NSW","Central Darling","2",15000,0
"12623","NSW","Cessnock","2",15000,32.05128205
"12624","NSW","Clarence Valley","2",15000,32.904358
"12625","NSW","Cobar","2",15000,54.08653846
"12626","NSW","Coffs Harbour","2",15000,27.91563275
"12627","NSW","Conargo","2",15000,0
"12628","NSW","Coolamon","2",15000,0
"12629","NSW","Cooma-Monaro","2",15000,0
"12630","NSW","CoomaMonaro","2",15000,50.90497738
"12631","NSW","Coonamble","2",15000,0
"12632","NSW","Cootamundra","2",15000,44.37869822
"12633","NSW","Corowa Shire","2",15000,46.77754678
"12634","NSW","Cowra","2",15000,43.70629371
"12635","NSW","Deniliquin","2",15000,48.07692308
"12636","NSW","Dubbo","2",15000,34.61538462
"12637","NSW","Dungog","2",15000,0
"12638","NSW","Eurobodalla","2",15000,33.28402367
"12639","NSW","Forbes","2",15000,46.03109656
"12640","NSW","Gilgandra","2",15000,0
"12641","NSW","Glen Innes Severn","2",15000,43.26923077
"12642","NSW","Gloucester","2",15000,0
"12643","NSW","Goulburn Mulwaree","2",15000,33.28402367
"12644","NSW","Great Lakes","2",15000,30.90659341
"12645","NSW","Greater Hume Shire","2",15000,0
"12646","NSW","Greater Taree","2",15000,34.61538462
"12647","NSW","Griffith","2",15000,39.33566434
"12648","NSW","Gundagai","2",15000,0
"12649","NSW","Gunnedah","2",15000,39.33566434
"12650","NSW","Guyra","2",15000,0
"12651","NSW","Gwydir","2",15000,0
"12652","NSW","Harden","2",15000,0
"12653","NSW","Hastings","2",15000,0
"12654","NSW","Hay","2",15000,0
"12655","NSW","Inverell","2",15000,40.25044723
"12656","NSW","Jerilderie","2",15000,0
"12657","NSW","Junee","2",15000,0
"12658","NSW","Kempsey","2",15000,34.61538462
"12659","NSW","Kiama","2",15000,20.6043956
"12660","NSW","Kyogle","2",15000,0
"12661","NSW","Lachlan","2",15000,0
"12662","NSW","Leeton","2",15000,48.07692308
"12663","NSW","Lismore","2",15000,32.29047072
"12664","NSW","Lithgow","2",15000,33.28402367
"12665","NSW","Lithgow City","2",15000,0
"12666","NSW","Liverpool Plains","2",15000,45.5465587
"12667","NSW","Lockhart","2",15000,0
"12668","NSW","Mid-Western Regional","2",15000,0
"12669","NSW","MidWestern Regional","2",15000,34.61538462
"12670","NSW","Moree Plains","2",15000,45.5465587
"12671","NSW","Murray","2",15000,37.62541806
"12672","NSW","Murrumbidgee","2",15000,0
"12673","NSW","Muswellbrook","2",15000,48.07692308
"12674","NSW","Nambucca","2",15000,34.61538462
"12675","NSW","Narrabri","2",15000,43.26923077
"12676","NSW","Narrandera","2",15000,0
"12677","NSW","Narromine","2",15000,0
"12678","NSW","Oberon","2",15000,0
"12679","NSW","Orange","2",15000,34.61538462
